datetime,power_uniform_unit,chw_flow_normal,cw_flow_normal,T_chw_supply_normal,T_chw_return_normal,T_cw_supply_normal,T_cw_return_normal
2024-07-01 00:36:00,,-1.0575560841766114,0.75181958806486582,-0.43885780640166466,0.82020479599169027,0.045677122722793222,-0.53960197425923551
2024-07-01 00:37:00,,-0.30118130920490871,1.436205844911284,-0.071771070030853507,1.0501491561718159,-0.09202721856737682,-0.75833019486631581
2024-07-01 00:38:00,,-0.40451698635740763,0.070574761085040363,0.35112414633712269,-0.13431502505980142,0.635863425007962,0.31670708717366713
2024-07-01 00:39:00,,-0.44258529775844058,0.14066208628160262,-0.096664158900857181,1.1414475966307795,1.2373247809916059,0.53768771912836411
2024-07-01 00:40:00,,0.13485969346368226,-2.0813929699592544,0.5662462858261782,0.63082943622563037,-0.023845860033660342,-1.5103824227870766
2024-07-01 00:41:00,,-0.24697833145474013,0.44382564100510274,-0.91550617305778081,1.0036556236408052,-0.62259275474701437,-0.94149656625138556
2024-07-01 00:42:00,,-0.77600396269819838,-1.6464119648696156,-0.82920522616308845,-0.071848941348249346,0.33433700663083105,-0.47361288040428928
2024-07-01 00:43:00,,-0.51671974814254895,0.52095345589319486,-0.070967000858106893,0.4202545902513985,0.30364176187911901,-0.80619677618995911
2024-07-01 00:44:00,,-1.1750565579758978,0.88568207734891902,1.3509356113546958,-0.18389952795350759,-1.4140070112188468,-0.86929144204255149
2024-07-01 00:45:00,,0.74356738155322188,-0.061624973170889691,0.54983585205935448,1.2923488533991712,1.6956491284203046,1.0898907113243881
2024-07-01 00:46:00,,-1.1228814128847331,0.21130183537104069,-0.72268958711233588,0.38645194764318341,-1.5388700989342454,0.91718979654877075
2024-07-01 00:47:00,,0.55314889607565743,1.4845236886003772,-1.2613948866541353,-1.4433764823752053,-0.42634492320179057,0.47141323833736132
2024-07-01 00:48:00,,-0.075276083630869586,2.371956763306482,1.1122159494341497,-0.85369372597328186,0.85702583516712094,0.51576940409877314
2024-07-01 00:49:00,,0.7400602224514653,1.5126352618697034,1.1174267774607141,0.17855874376138747,1.3379428320412305,-0.0064351510663978109
2024-07-01 00:50:00,,-0.069708932705714349,1.94863077376856,-0.87416488760310351,-0.39358340924618218,-1.0324878130562991,0.67646979604662727
2024-07-01 00:51:00,,-2.0289909401890767,-0.79978427909653804,-0.17463824014739804,-0.53350714115744513,1.3085539240204513,0.47981218947185783
2024-07-01 00:52:00,,-0.21560267979576037,-0.69556256232860636,0.44819650933601907,1.1461743503575417,-0.62327137153394629,0.1155051870268832
2024-07-01 00:53:00,,-1.5491390619785601,1.448377086889181,-1.0087908158990766,1.0932106174889353,-0.066083257137674656,-1.0900264794757888
2024-07-01 00:54:00,,0.69004779947745831,1.1192087755205113,1.3254347007159988,-1.4998779718836133,-0.83505141868443655,-1.180423322085564
2024-07-01 00:55:00,,-2.0771286403576816,-0.23994401993707692,-0.29441748444679133,-0.065620394759644277,-0.75854833742853234,-1.9071497726099951
2024-07-01 00:56:00,,-1.9774862022323088,-0.55932556670988687,0.55652382036028269,0.35202610018933828,-0.37843280847217192,-0.068872592067104596
2024-07-01 00:57:00,,-0.52396677247513812,-0.91033690229049591,1.6969150021666506,0.73654280267708794,0.64711947324571062,-0.39471439713594164
2024-07-01 00:58:00,,-0.71008090077281527,0.31851040646725842,-0.2946541786292195,-0.38374105510670897,-0.27833778418723559,-0.4365194706977864
2024-07-01 00:59:00,,1.3709909193738907,1.0244973170019798,0.5750256826476754,-0.47834050630183284,-0.31513441790157265,-1.3123101830725388
2024-07-01 01:00:00,,-0.64002617526789718,-1.3921951710226559,0.052381044435095427,0.98347275267149714,0.29211951519400309,-0.42604807941977912
2024-07-01 01:01:00,,-0.52574329399191344,-0.2710803013278113,-1.2474322849358224,0.32904464676956768,0.27658099878060427,1.5174784014119851
2024-07-01 01:02:00,,-1.5934844199875364,0.73641131811180061,0.63915564582046835,0.44104803708164803,1.3303650526596595,-0.68906635907209612
2024-07-01 01:03:00,,0.90914898547406675,-1.4660093965196832,0.58067970432885452,-1.0900539373964169,0.37188749387589692,0.42391064767882014
2024-07-01 01:04:00,,1.0787630830585992,2.2322812660781985,-0.47646070187283379,0.85445046184413509,0.67757759421641939,0.35340778900915193
2024-07-01 01:05:00,,-1.0241141152537925,0.21438907699533322,1.7747123992142,0.20314617003085497,-1.4625222089596515,-0.02600563103319652
2024-07-01 01:06:00,,0.48687770901314592,2.3636082599211985,0.21208182822740163,-0.60002779770208503,-0.64819691863637141,0.060350421471797554
2024-07-01 01:07:00,,-0.036811064153754014,0.28158388209804308,-0.73070262818620235,-0.6793525708294893,-1.3453114281572349,-1.073932135975894
2024-07-01 01:08:00,,-0.32774458589896871,-1.6418130898579639,-0.24277920118169544,-2.1875886532487696,0.076628504944467213,-1.5301886476721509
2024-07-01 01:09:00,,1.5994757936230262,0.56341649118328785,-0.77020219830359815,-0.4995893186315925,1.2014811608372336,-2.5295632023721635
2024-07-01 01:10:00,,-0.83250407098539037,-1.2997864836354607,-0.035310605983950499,-0.37356485019793151,-0.84844453587607471,0.16231695006330837
2024-07-01 01:11:00,,-1.7422495825416549,1.347908960829282,0.37315431382553238,-1.336052008875757,0.28072893505274371,-0.59458553497814048
2024-07-01 01:12:00,,-2.0201941845564013,1.8581011454411076,-0.13088500133067313,-1.6141117192560075,1.0809164378641214,0.67315633866753566
2024-07-01 01:13:00,,-0.06044324450935934,-0.87032822069573723,-0.74301296375922721,-0.1827511497936842,0.46068828125064104,0.13031481891047364
2024-07-01 01:14:00,,1.5631606992386931,1.2731522199494658,-1.4792857957078442,0.36583387877371493,-0.97735135848410848,0.22050107450687126
2024-07-01 01:15:00,,-1.301561486479524,-0.069341438853838228,-0.10387811676960103,0.87586131429640479,1.2261779169885174,-0.62175671985327396
2024-07-01 01:16:00,,1.0947783592212994,-1.2714572264076121,0.31234521943891536,0.043057172084594385,0.97608689129752768,-1.4800038817052745
2024-07-01 01:17:00,,-0.97126647156481449,-0.91741230375091798,1.3631135695503964,-0.04380740407682561,0.28994700219156666,0.027859294259377936
2024-07-01 01:18:00,,-0.82939261097209904,0.088479145176080173,0.59505247634602865,-1.0533534945758274,1.1352466747106493,-1.4867005740112882
2024-07-01 01:19:00,,0.28288124920603219,-0.47118528780926217,-0.15934183589035,2.0515912118590376,1.0852626604199993,2.2610420992357354
2024-07-01 01:20:00,,1.0625976229741081,0.65082238327734254,0.1797167778617722,0.1934330399608889,-0.18381226703107342,-0.52846330903301864
2024-07-01 01:21:00,,0.29263370433384067,1.9507601204810212,-0.84123750292760291,0.96976496174071369,0.39766164351240557,0.66297582804614097
2024-07-01 01:22:00,,-0.39023930321715439,0.98669727861029144,1.2115904204259909,1.3783300472580446,0.19721057080277021,-0.27885442122622262
2024-07-01 01:23:00,,0.34171925918182255,1.293127740611697,0.30319524151269162,1.6868570441818147,1.1258923789388577,1.7856303019244368
2024-07-01 01:24:00,,0.83289022813541869,0.17796059817574145,-0.31571744233532556,0.41667227804976548,0.12851892592020506,-0.086764767207513332
2024-07-01 01:25:00,,0.63449734938264646,-0.26276949495537305,-0.47760095501795363,-0.23044148927159452,0.48724572297522323,-0.42423446265541292
2024-07-01 01:26:00,,2.1980658923771288,-1.0546811605780433,1.7069886618763641,0.19280727232019498,-1.5572832305020035,1.5860175476676297
2024-07-01 01:27:00,,-0.49066140509581796,-1.4919697132477663,0.67852919431137471,0.3924350439970134,-0.77410708175618204,0.23305521124510814
2024-07-01 01:28:00,,-0.26694746310387629,0.41454685537503749,-0.9348949205121565,-1.2279556277865198,1.0202011706111263,-2.2252116254438854
2024-07-01 01:29:00,,-0.73044837469930457,-1.1354409890016062,-1.1008325027624632,0.25785255614772368,0.82373206931883503,-0.25259097447956225
2024-07-01 01:30:00,,0.051111799262407172,0.88841320476221786,-0.61702211144475749,-0.088097656492678755,-0.57096192610399854,-0.079468022986876302
2024-07-01 01:31:00,,-0.95191954529104517,0.54499362204034119,-0.52991605181857349,-0.25642319155955945,0.83070832496804914,-0.20997391436426582
2024-07-01 01:32:00,,0.68155475676874777,-0.21437243693788904,0.073268944201614603,1.976915209679674,-0.93233926140618939,1.0494293600582207
2024-07-01 01:33:00,,0.72771055259000517,-0.76474442019396838,-0.52973978224465823,-1.0667408061742158,1.0133727161485624,0.29307477530149334
2024-07-01 01:34:00,,0.088319797733891259,1.7469293182700276,0.44969067771557431,0.79657780635886766,-0.29215917460195306,-0.51390225741220574
2024-07-01 01:35:00,,-0.0040517847078314108,-0.23461505230740695,-0.66394468723217615,0.097772355184800736,-0.46696484033237895,-1.5693781211791535
2024-07-01 01:36:00,,-0.82759898240537333,-0.41348336158059262,0.70411049137422299,1.6417884091030244,1.2447274875819665,-0.1992806659100145
2024-07-01 01:37:00,,0.18095275840281316,-0.74367848198639985,-2.4399688950686342,-1.0279504715460055,-0.61985855677462143,-0.18664464337791609
2024-07-01 01:38:00,,-0.3158904515754416,-0.12924761175992644,0.87411056605809867,-1.9033774538351258,-0.76331780227798163,1.9656606294678849
2024-07-01 01:39:00,,-0.61762302226115628,0.88095151788033976,0.32514069301499332,-0.051730661138820674,0.1177546232785628,0.41707361773919899
2024-07-01 01:40:00,,0.73259173077270412,0.095518411153916821,-0.11011288086218325,-0.48056761806824588,0.41971097902895704,-0.71047461069473761
2024-07-01 01:41:00,,0.098947861802198528,0.949701037879364,-0.49532803575643852,0.27866108313424148,-1.5670450656758779,0.61886685659968499
2024-07-01 01:42:00,,2.4335972462368418,-0.078444572435924606,-0.78104023002423539,-0.30509403076228209,2.2914699981440334,-0.1288879286259324
2024-07-01 01:43:00,,-1.2042576113497345,-0.099543195308939708,-1.7926712250411041,-0.092758057010700626,-0.088147123031028882,2.2316764917108292
2024-07-01 01:44:00,,-0.46517483695094525,0.017916344897376101,1.4354248476203451,1.2668122296352506,-0.4417444087698883,-0.081519835124584036
2024-07-01 01:45:00,,0.90937969611384029,-0.61015205058780964,0.60263482830254722,-0.3843674702733208,-0.1508542795669108,0.17842173486369106
2024-07-01 01:46:00,,0.12449524054798253,-1.4530488941830968,-0.82354806611484754,0.74943038887597269,0.20693675341620749,0.74167774683189169
2024-07-01 01:47:00,,0.062311667947079388,0.21701298074883624,0.012575061873726926,1.2843283173372795,-0.82629180516960588,-0.48327566128987459
2024-07-01 01:48:00,,-0.76925770306709951,0.25289601926198696,0.48508004769247193,0.79667056553880677,-1.4145612273811863,0.18528173562698091
2024-07-01 01:49:00,,0.29299569359077571,-1.0650433685790419,-0.020759190651272647,-0.69883857612637801,0.32959985833788524,1.6264644917540754
2024-07-01 01:50:00,,-0.45437681333927465,-0.45399003379108388,0.13705345284761891,0.54012997280837105,-1.0949509611925075,1.2756233716094096
2024-07-01 01:51:00,,1.2493937196839799,-0.66156437339167429,0.049922604308736386,-0.51130749365434891,0.7760213104608511,0.54756903912952182
2024-07-01 01:52:00,,-0.47217563351525732,-0.13411493852141995,-0.84956081550911389,-0.36027953256803541,0.29099486128984631,0.030875276260285914
2024-07-01 01:53:00,,-0.47892902098417067,-0.082538038195100541,0.099522763807337142,-1.5283534326229991,-0.34136338513328968,-1.1020691761076109
2024-07-01 01:54:00,,1.4253974088470773,-0.59491942605342341,1.8139117961458184,0.0057324580209973325,-0.079184427072810606,-0.14431853013247428
2024-07-01 01:55:00,,0.45040498310231358,0.3647546575174952,-0.59314776645766087,0.012587913051168289,-0.87115462175535952,-0.28343047217334622
2024-07-01 01:56:00,,0.16687902124619644,-2.2289934355709864,-0.89538107262338418,-0.31267518321893734,0.65094092699181838,-0.0073102521494116373
2024-07-01 01:57:00,,0.034745599681143755,0.39040302524891285,-0.29710600596404063,0.38870314904717707,-0.49951682890052757,0.96568234649347728
2024-07-01 01:58:00,,-1.7869754625612395,-0.44126547999922489,-1.7921739145394469,-0.7018695762294489,-1.1266382813221847,-0.19652414468241064
2024-07-01 01:59:00,,-0.33460777291588623,0.19125117491305776,1.2004075582705283,-1.6656881615219203,0.51701077356206748,-0.77298064888409246
2024-07-01 02:00:00,,0.092605513951100324,0.41049386934637078,0.39954383995775972,0.24915193996354659,0.92388104580176322,0.31323893627254717
2024-07-01 02:01:00,,0.70316085931197991,1.6655335151034314,0.48512588865531014,-0.71154321896255701,1.036289562117658,0.32125959041811319
2024-07-01 02:02:00,,1.2724123145925914,-0.37100875755366763,0.70856366954801764,0.67964153220190648,-0.60247953375440277,-0.57584821382833418
2024-07-01 02:03:00,,-1.7730003449359155,1.1481063542241581,0.52177244434167047,-1.0295651316738461,0.56272383850772856,0.11756043862293877
2024-07-01 02:04:00,,-0.6980348195809174,-0.54362845072391297,0.9215244677733786,0.12772980794093552,-1.6414409759625563,-0.078247333461857096
2024-07-01 02:05:00,,2.0603066343139806,0.037536550107626333,0.6105384702191462,0.35807493599561396,-0.53956297727294178,0.50160068695124682
2024-07-01 02:06:00,,-0.30111876989100872,-1.9516872787800819,-0.41524767900551207,-0.37296196198591525,-0.52114746859260941,1.9942957289987679
2024-07-01 02:07:00,,-0.50132606033801552,1.2627218144944496,-0.99705941551207056,-0.058170523294278201,0.9578043698603006,1.0202004433659815
2024-07-01 02:08:00,,-1.3772790420518219,-0.12546854420999487,-0.32511284857269784,-0.75391866665847929,0.40776038671232612,1.005241114685884
2024-07-01 02:09:00,,0.36834603240073632,-0.48738876685381693,-1.4876029273836255,1.5620164411145814,1.0218509435598744,-0.27856685022591748
2024-07-01 02:10:00,,0.35415135337062226,-0.93891254990674189,-0.21173414007385635,-0.0085368091142664915,1.2570560343786488,-0.37088614962449101
2024-07-01 02:11:00,,0.64567856131682966,-0.60573896721076825,0.77696079377712801,-0.96981233062054084,-0.92944723631587511,1.6628147476537125
2024-07-01 02:12:00,,-0.17416839637988532,0.97778048172132992,1.3849786807923155,-0.58301896004692755,-0.55402739563731829,0.60935195847075951
2024-07-01 02:13:00,,-0.68922533565376909,-0.15699368351727,1.0505933687993962,0.30837282670000493,-0.90203185461355939,0.034214874747102733
2024-07-01 02:14:00,,1.7179667682342168,0.21842061206121882,0.73947458720728787,1.175860618197212,0.094045127925161051,1.5696964845496957
2024-07-01 02:15:00,,1.7996919235612829,-0.27736385751898462,-0.94579297044967925,-0.61005403026100458,-1.7780389638322258,0.78925391820574287
2024-07-01 02:16:00,,0.97352349458795395,0.41943768933947417,-0.0025244365035122975,-0.55946537047924638,-0.42725335667730052,-0.12577108933408987
2024-07-01 02:17:00,,0.024531582799173824,0.039985015936571028,-0.63236826307137251,0.95483799648756162,-0.73846898472912348,0.31176151499481547
2024-07-01 02:18:00,,-0.30529507897064118,-0.86369645883910751,-1.963014232442466,-1.5123461274467644,-0.50738678393926029,1.7614432899880483
2024-07-01 02:19:00,,0.73404180020606302,0.3009114878147594,1.4787019296926185,0.11585211518723934,0.80824271807994563,-0.10160563313812911
2024-07-01 02:20:00,,-1.0397618991042861,0.1994134295509786,-0.22050693605379645,1.5746420519763322,-1.1072133234323742,0.014834598200464358
2024-07-01 02:21:00,,0.22393152163836663,-0.88726321933848518,-1.3633881071069582,1.3931624730732501,1.2095909786883121,-1.0509459969547321
2024-07-01 02:22:00,,1.1187283703047028,-0.34606294333124171,0.55699736823346591,-0.80734288426633138,0.10529482850653801,-0.40812653830922113
2024-07-01 02:23:00,,0.44602360455127427,-0.15274173210819686,-0.64216814493193142,-0.50429942597807087,-1.53960289137827,1.6561070688536963
2024-07-01 02:24:00,,0.22278291832309546,-0.7026405692948523,1.6460246681643578,1.9394673857971583,0.72581039657497748,1.2115115857870311
2024-07-01 02:25:00,,-0.39582054080752632,0.29073887797371312,0.44552518130503965,-0.73226505423957933,0.88434861734635828,0.14424464583687649
2024-07-01 02:26:00,,0.23496581202656514,0.01299110060861179,0.22180207533119764,-2.4132825507059619,-1.31087662929339,-0.48747932534409888
2024-07-01 02:27:00,,0.44325652540043636,-1.6292230250727775,-1.1416596881261631,0.98850721346999237,0.61728005811262832,-1.0584976443213716
2024-07-01 02:28:00,,1.8350150037831976,-0.94888842199629919,1.8070279715700481,-0.27278999066480919,1.5341339002084153,0.47781133510430873
2024-07-01 02:29:00,,0.55605268061446256,-0.65719452599096873,-0.15608090448941841,-0.45704449743573805,2.2810522770518435,-1.1078490183022842
2024-07-01 02:30:00,,1.2138646630063303,-0.45940521332656448,-0.39431709306812168,-1.4823493845574722,-0.0068197458258340048,-0.36728470316687756
2024-07-01 02:31:00,,0.18075271578566354,0.58365880403065873,1.4505701245279217,1.149451463127336,-0.46600232060451358,1.8339433108506842
2024-07-01 02:32:00,,0.67707986966493949,0.89417789500117684,0.243847161426404,-0.41690580614374256,0.56677734191081353,0.32089536111600436
2024-07-01 02:33:00,,-0.89114297437648649,1.2831105481500835,0.069705499626561376,-1.8062989268953955,-0.39479678454040978,-0.59606362522636325
2024-07-01 02:34:00,,0.5519668853636408,0.12456663755546532,1.7868158493136825,-1.6077631729857973,-0.47231865696451142,0.075786340480341025
2024-07-01 02:35:00,,-0.33233991991455902,0.43778656088712725,-0.2716636946693653,-0.92759150108674826,0.85717541604479597,-0.19207348638161373
2024-07-01 02:36:00,,-1.7907921471071544,0.86218926529101003,0.59325094543354517,-1.1477316262155191,0.11175323781959412,1.2827732424814657
2024-07-01 02:37:00,,0.20110818107633446,0.88709333285732284,1.1836494467778649,-0.18761184122443472,0.98718518410089995,-1.4950827584219228
2024-07-01 02:38:00,,0.37307747820166359,1.0826739945927579,0.5033930281304958,0.098653060392957598,-1.0851408518853081,-0.082412008329165357
2024-07-01 02:39:00,,-0.19678521249596143,0.99086883411194915,0.47604340699774694,0.99147172323639954,-1.5046931574474223,0.15366194648217926
2024-07-01 02:40:00,,-1.1460713642945537,-0.63029064865426454,0.47141936947485308,-0.35988585390489586,-1.2261627312514289,-0.90869618681080022
2024-07-01 02:41:00,,2.8968819813728746,-0.080195512489448603,-1.1152277047498891,-1.060250671557317,-0.3715117344455488,-0.80797268143006695
2024-07-01 02:42:00,,-0.12889795754977337,-0.26275097397726604,-0.43262291556614774,1.6488040775699726,0.32499335781491795,0.35326338882068375
2024-07-01 02:43:00,,0.81373809982708933,-1.3607029632212908,-0.85711695971890989,-0.36886997493551565,1.8770388105318632,-1.2837273330072378
2024-07-01 02:44:00,,0.74705359173467256,-0.18174290593395007,0.3401492628826468,0.22199784152051732,1.0134234003466451,0.91780049129158514
2024-07-01 02:45:00,,1.8348070039540674,-0.06822588062876235,-1.4923579179854258,-1.4717073808954546,0.35442590999923507,1.1806058162854118
2024-07-01 02:46:00,,0.085732820646743174,-0.38026696988348702,-0.68295470237327249,-1.9561453077141788,-2.3948346152811468,0.89085724839543334
2024-07-01 02:47:00,,-1.4016578769395769,0.076215030504127132,-1.0202989296374474,0.47988642827500572,-0.6567570186354923,0.36721506051967823
2024-07-01 02:48:00,,0.3878931452038884,-0.80621801046937935,-1.0621934561631252,1.0084996473982719,-0.6780369700728065,-1.5946683420797247
2024-07-01 02:49:00,,-1.0996652105341294,-0.24342968660182943,0.87506986234087758,-1.3395628472980061,-1.259725604982987,0.29360370007466002
2024-07-01 02:50:00,,-1.212339713202732,-0.91989009896139751,-0.33863996636519095,-0.92290031076807,0.59802987528417029,-2.3971623217611011
2024-07-01 02:51:00,,-0.46948676545913859,0.029676381373374514,0.3262283766275671,-1.1313410392702419,-0.3026190962800468,-1.2717394490862517
2024-07-01 02:52:00,,-2.6162740646067975,0.99270965321140003,0.28717197929633131,-0.60720243492431691,-1.762888983218315,0.53679980723254395
2024-07-01 02:53:00,,2.930046162222816,-1.9095930028025998,0.41875224896450375,0.66209652146805964,0.98704971035404332,-1.7778951529686799
2024-07-01 02:54:00,,-1.2239919849058087,1.8108904700164248,1.6801492750077953,0.87269179362112048,-0.74799720948180437,0.014523704140802529
2024-07-01 02:55:00,,-0.049703288717521853,0.444344133601562,-0.14173814694137701,-0.7315967262826869,0.68632870680889224,-1.1787916620283641
2024-07-01 02:56:00,,-0.98489848041691141,-0.13111787829799587,-0.29211047055001782,0.9875469499837406,-1.1821806892058637,0.19903874946154046
2024-07-01 02:57:00,,-0.44822690141924776,1.8455632696092008,1.3239948758384708,1.43461301196338,-1.4492594186535528,1.0645282607052906
2024-07-01 02:58:00,,-0.51132764490779858,0.24052147184068803,-0.93891817730620453,0.36159208235727164,-0.19783781108245968,-0.71845643080229193
2024-07-01 02:59:00,,0.34659366775721973,1.630404416993422,-0.29915712162412617,0.43740975532163368,0.33431529833919538,-0.052980780050640927
2024-07-01 03:00:00,,-0.58883043794820622,-0.31354863579018688,-0.99288074458389064,-0.38064415848976885,0.31255654685962925,0.76131715669523292
2024-07-01 03:01:00,,1.1509375463962044,0.85147687307374331,1.3292254648018538,0.83663224391394353,1.5705955655448136,0.56548366338323408
2024-07-01 03:02:00,,1.8952088907736739,-2.2060722781143811,-0.26879882608288558,-0.8087866213706274,-1.564832623841494,-1.3198304630541984
2024-07-01 03:03:00,,-0.97436222401363892,-0.86047673977628969,-0.71246610445807845,-0.7545950645155004,-1.1225948425037673,1.6847155450874436
2024-07-01 03:04:00,,-0.087738464082423265,-0.70041242493960332,0.88234746652936247,0.52818566956446722,-0.89797842528931082,1.0028107929310606
2024-07-01 03:05:00,,0.49941336247824131,1.1443420429320179,-0.47567135948853634,-0.71549926605720915,1.0785094829281323,0.22080926580324275
2024-07-01 03:06:00,,1.4556501254954743,-0.75061932970992951,-0.40852159052398124,0.14940471137947461,0.27347302429551112,0.41425888263054794
2024-07-01 03:07:00,,0.10365482335302958,1.5551952235627995,0.38740321329953115,-0.82851403115457167,1.4933869321132387,-0.28376921449246062
2024-07-01 03:08:00,,-0.20081963819201473,1.5360963023117582,-0.49869258415754375,1.3818886510130497,0.23116394247358971,-0.60082768635885775
2024-07-01 03:09:00,,-0.41381373858843012,-1.8450097720019489,0.22100766843339342,-0.23848349187377146,-0.4716215418163745,-0.83695683854309777
2024-07-01 03:10:00,,0.21265877025719304,0.88899012249842302,-2.1230790610460311,0.838046352851885,-0.55828901341783499,0.79985375348564713
2024-07-01 03:11:00,,1.1139751919999961,-0.61227672261532717,-1.1787320219971857,1.0484990285057323,0.60640780240851344,1.6578969196771498
2024-07-01 03:12:00,,-1.5433284229925284,1.6684147015731543,1.5539794537535956,-0.86200046176475653,-0.48648835739324786,0.23852218214336779
2024-07-01 03:13:00,,2.1294518548284596,0.025778564902852821,2.2909647496878121,0.28940963393499131,1.5165614962768228,0.23100161998553664
2024-07-01 03:14:00,,0.54056400765182544,-0.4534935976059265,-1.0453384790524765,1.1588270855524641,1.6949434958021237,-0.24311292571730106
