datetime,T_outdoor,T_wb,solar
2024-07-01 03:15:00,5.8348960589326957,0.81270062803119891,0
2024-07-01 03:16:00,4.7058434069259327,-0.10546991504498759,0
2024-07-01 03:17:00,4.7912009411786114,0.33864555674609487,0
2024-07-01 03:18:00,3.1568689079757437,-1.8629404693351936,0
2024-07-01 03:19:00,4.505186751969477,-0.61624240923667162,0
2024-07-01 03:20:00,5.103788337738651,0.51916411569252996,0
2024-07-01 03:21:00,4.8151596609095826,0.037040104791355055,0
2024-07-01 03:22:00,3.6392496817544839,-1.5336142013361906,0
2024-07-01 03:23:00,3.6484753616135257,-0.76461523307295076,0
2024-07-01 03:24:00,4.7065105935226796,0.070936673548857965,0
2024-07-01 03:25:00,4.1116476927230314,-1.052222673252929,0
2024-07-01 03:26:00,4.7592194972071988,-0.37294790363483676,0
2024-07-01 03:27:00,4.0698204714986383,-0.53374801743705147,0
2024-07-01 03:28:00,4.5919397259482908,-1.1139764508655703,0
2024-07-01 03:29:00,4.9524937231311226,-0.41048024694387747,0
2024-07-01 03:30:00,6.2633017793604164,0.80635528184155636,0
2024-07-01 03:31:00,5.2293464984838671,0.36896233320213478,0
2024-07-01 03:32:00,2.4826536784028219,-1.5052778070230961,0
2024-07-01 03:33:00,4.4855739193611672,-1.2076654900176929,0
2024-07-01 03:34:00,5.1768255333234032,1.0060844995438041,0
2024-07-01 03:35:00,3.2537405399737538,-1.6046653344461967,0
2024-07-01 03:36:00,4.8762852991059233,0.18427912411187469,0
2024-07-01 03:37:00,3.7189645808689327,-1.4074926057299297,0
2024-07-01 03:38:00,4.5374470596485512,-0.69317180886833574,0
2024-07-01 03:39:00,3.9756636296998145,-1.4487173598936944,0
2024-07-01 03:40:00,4.6438831962264278,-0.35360974339901907,0
2024-07-01 03:41:00,3.2201804183326024,-2.1574402478440216,0
2024-07-01 03:42:00,3.5366514534405629,-1.4082523692131566,0
2024-07-01 03:43:00,4.8644427266986323,0.18430453445333017,0
2024-07-01 03:44:00,3.5905581100413335,-1.2912498260506051,0
2024-07-01 03:45:00,3.6291379316754382,-0.726855657689088,0
2024-07-01 03:46:00,4.3650406977338463,-0.88313471625855133,0
2024-07-01 03:47:00,4.4206540457132677,-0.45377628927529801,0
2024-07-01 03:48:00,4.1494885669016499,-0.68669671430186985,0
2024-07-01 03:49:00,2.9569606525149776,-1.1084909851422327,0
2024-07-01 03:50:00,5.0070905476442009,-0.63143312400133189,0
2024-07-01 03:51:00,2.9964438694916646,-2.0064410349676072,0
2024-07-01 03:52:00,2.6981896246689727,-1.8908270709335373,0
2024-07-01 03:53:00,4.675697201820169,-0.085916465194658009,0
2024-07-01 03:54:00,4.7045163186374275,-0.37772632136416695,0
2024-07-01 03:55:00,4.263851839133598,0.086205094389901871,0
2024-07-01 03:56:00,4.461208833399481,-1.3525562906584434,0
2024-07-01 03:57:00,1.8923182775931666,-3.0395894238702326,0
2024-07-01 03:58:00,3.5184144005818223,-1.8992210504201119,0
2024-07-01 03:59:00,3.1808840049630458,-1.9973099105243426,0
2024-07-01 04:00:00,5.0043627744076833,-0.40183652591154118,0
2024-07-01 04:01:00,2.5335636493399623,-2.0677203699720077,0
2024-07-01 04:02:00,3.800064514547548,-1.6740107792399224,0
2024-07-01 04:03:00,4.6700902682882575,-0.33155273103323502,0
2024-07-01 04:04:00,2.8750615032977227,-2.0809194625221652,0
2024-07-01 04:05:00,3.1620669374853443,-1.4757098599537777,0
2024-07-01 04:06:00,2.9557809031644835,-2.1021833649507657,0
2024-07-01 04:07:00,4.5832434439109857,-0.79854020637989565,0
2024-07-01 04:08:00,3.8362138994455743,-1.5453592350517054,0
2024-07-01 04:09:00,3.1949223340007968,-1.4785753099004504,0
2024-07-01 04:10:00,4.6142020164653923,-0.28471260104173418,0
2024-07-01 04:11:00,3.3443692504972837,-1.9703669531953865,0
2024-07-01 04:12:00,2.6158063759074022,-2.1001501158779234,0
2024-07-01 04:13:00,4.3153637815314925,-0.36369026170344831,0
2024-07-01 04:14:00,3.5585619270924904,-1.1552553960572216,0
2024-07-01 04:15:00,2.9610945093279302,-2.4672034330285846,0
2024-07-01 04:16:00,3.0443124516073263,-2.0922276990369228,0
2024-07-01 04:17:00,4.3764116977674119,-0.98690009028319525,0
2024-07-01 04:18:00,3.3779914813583569,-1.1074814044658539,0
2024-07-01 04:19:00,3.4495035990255847,-1.7822451135715158,0
2024-07-01 04:20:00,2.8080685275509794,-2.0384810631992254,0
2024-07-01 04:21:00,2.8448056568635889,-2.7658949660585366,0
2024-07-01 04:22:00,4.984193437324997,0.32537415317827695,0
2024-07-01 04:23:00,4.7055926241574495,-0.2381693117329346,0
2024-07-01 04:24:00,4.3116225174972742,-0.66544156779297681,0
2024-07-01 04:25:00,3.34952690565986,-1.3759441926235758,0
2024-07-01 04:26:00,5.1890908865889394,1.3595169685895625,0
2024-07-01 04:27:00,2.8570490080224786,-2.2575152746304763,0
2024-07-01 04:28:00,3.1701413289484632,-1.7703753529711046,0
2024-07-01 04:29:00,2.9128182301458092,-2.0993432988492038,0
2024-07-01 04:30:00,3.0991990503741027,-1.8099386051123918,0
2024-07-01 04:31:00,2.7681558943242046,-1.6832423107035983,0
2024-07-01 04:32:00,3.9640661317547412,-0.92713598386407936,0
2024-07-01 04:33:00,3.6291233251949047,-1.2009500175300583,0
2024-07-01 04:34:00,3.6927072573598947,-0.91083466621086817,0
2024-07-01 04:35:00,3.7969237127223749,-0.97265932039507697,0
2024-07-01 04:36:00,3.0043368911912305,-2.1568256191861583,0
2024-07-01 04:37:00,2.701417072984694,-3.0694138628459324,0
2024-07-01 04:38:00,4.7381115641761609,0.30425853403250902,0
2024-07-01 04:39:00,2.0015368823779243,-3.8083790523184504,0
2024-07-01 04:40:00,3.5512140911212602,-1.7107596545380159,0
2024-07-01 04:41:00,3.2912880454632654,-1.685826206403731,0
2024-07-01 04:42:00,3.9111983447751175,-0.92707741468731952,0
2024-07-01 04:43:00,2.702779115981266,-1.7324660259926632,0
2024-07-01 04:44:00,2.7370445567743644,-2.0195719592593306,0
2024-07-01 04:45:00,3.4433828016943071,-1.7888440719784651,0
2024-07-01 04:46:00,2.0720687461777212,-3.1865708693897874,0
2024-07-01 04:47:00,4.1452540075047706,-0.5331208593091965,0
2024-07-01 04:48:00,2.6346751081580115,-2.5253130342897454,0
2024-07-01 04:49:00,3.2682130465994943,-1.4263660180439808,0
2024-07-01 04:50:00,3.3043273627780532,-1.8112559601554021,0
2024-07-01 04:51:00,4.083555523844173,-0.95486460138776097,0
2024-07-01 04:52:00,4.4254373636506905,-0.75922622568998277,0
2024-07-01 04:53:00,4.1973385130071321,-1.3189046415388137,0
2024-07-01 04:54:00,2.3036433325494099,-1.7529698596901153,0
2024-07-01 04:55:00,3.9377277163326383,-0.6448388667056032,0
2024-07-01 04:56:00,2.419240015477933,-3.2379041104008994,0
2024-07-01 04:57:00,3.8156896739569031,-0.50979039547581484,0
2024-07-01 04:58:00,2.4617195778282195,-2.4501249519859343,0
2024-07-01 04:59:00,3.2968986793512052,-1.6548972730684677,0
2024-07-01 05:00:00,3.0620560257082334,-1.5588690330286301,0
2024-07-01 05:01:00,1.5508059045639202,-3.6355381344311173,0
2024-07-01 05:02:00,3.9486215514397927,-0.33057399016968503,0
2024-07-01 05:03:00,2.8647017775755477,-1.4901746422599074,0
2024-07-01 05:04:00,2.5563768888050218,-2.8691079203667074,0
2024-07-01 05:05:00,2.6937200537629935,-2.854212613870736,0
2024-07-01 05:06:00,2.6998403469854733,-2.5468270785668587,0
2024-07-01 05:07:00,3.2602179171086969,-1.7970233104096633,0
2024-07-01 05:08:00,2.5456961366973645,-2.8076885127373679,0
2024-07-01 05:09:00,2.6675464016756814,-1.5403811438554642,0
2024-07-01 05:10:00,2.7985705763712172,-3.7631295694593572,0
2024-07-01 05:11:00,1.9028704421638709,-2.6039246483426881,0
2024-07-01 05:12:00,2.4546905676338131,-2.9414690371353931,0
2024-07-01 05:13:00,2.4826600426032437,-2.5043041447243213,0
2024-07-01 05:14:00,3.7491905755459856,-2.4288939789553696,0
2024-07-01 05:15:00,2.3276909397011041,-2.2175488034080511,0
2024-07-01 05:16:00,2.3124067166617621,-1.5837432016090529,0
2024-07-01 05:17:00,1.9937557704022622,-2.3688727149621083,0
2024-07-01 05:18:00,2.0260053879902711,-2.930349315208836,0
2024-07-01 05:19:00,3.1578251719401909,-1.4560283820168025,0
2024-07-01 05:20:00,2.6895852992336904,-2.2931677612322852,0
2024-07-01 05:21:00,1.312138825356401,-4.5118034535656131,0
2024-07-01 05:22:00,3.9492366824763288,-1.0709577728607147,0
2024-07-01 05:23:00,1.5543515319893437,-3.6846383927536022,0
2024-07-01 05:24:00,2.576105135443814,-2.5120021986861425,0
2024-07-01 05:25:00,0.83921165802513498,-4.1792958558822466,0
2024-07-01 05:26:00,1.6731254135298408,-3.7948113501280485,0
2024-07-01 05:27:00,2.0132285874050173,-2.9763282101044131,0
2024-07-01 05:28:00,1.4045783902895423,-4.80824741029409,0
2024-07-01 05:29:00,1.0921772660707383,-3.7936502473505684,0
2024-07-01 05:30:00,2.0399396645404875,-3.3585668492488256,0
2024-07-01 05:31:00,2.46198230552426,-1.9342714172032587,0
2024-07-01 05:32:00,2.3408341814013358,-2.8364032846395966,0
2024-07-01 05:33:00,1.8533757042429575,-2.3488322221276605,0
2024-07-01 05:34:00,2.9770769818153009,-2.8506143857288824,0
2024-07-01 05:35:00,2.9363954490223843,-2.200274529290946,0
2024-07-01 05:36:00,3.3486143008008415,-2.0426034385893539,0
2024-07-01 05:37:00,2.2369856729992148,-2.5802877250794491,0
2024-07-01 05:38:00,3.1926977927815696,-2.0615922210809079,0
2024-07-01 05:39:00,1.2451403629104021,-3.5819325010145033,0
2024-07-01 05:40:00,2.0199958505096873,-2.8388895706700406,0
2024-07-01 05:41:00,1.4747562171826321,-3.5426978776923379,0
2024-07-01 05:42:00,3.1068832130320074,-2.2944043060607497,0
2024-07-01 05:43:00,0.60532009726715263,-4.3755250279198084,0
2024-07-01 05:44:00,1.7354462487799758,-3.2025853797822825,0
2024-07-01 05:45:00,1.3644047638755596,-4.0005356834057606,0
2024-07-01 05:46:00,2.7488969400017336,-1.4943279762801129,0
2024-07-01 05:47:00,3.1355930928876483,-1.3286327782049394,0
2024-07-01 05:48:00,1.3899083389971718,-3.6742890221679403,0
2024-07-01 05:49:00,3.8372144964251858,-1.2660572660159708,0
2024-07-01 05:50:00,2.7470323142576278,-2.835494291287973,0
2024-07-01 05:51:00,2.7078367228080897,-2.4400837852625021,0
2024-07-01 05:52:00,2.5004093697893195,-3.1515345150773681,0
2024-07-01 05:53:00,2.8799189099484388,-2.6343558642595748,0
2024-07-01 05:54:00,3.663264959463274,-1.5701182470252839,0
2024-07-01 05:55:00,1.8664999939241287,-2.7397712027796821,0
2024-07-01 05:56:00,1.6599907428046672,-2.7132841708829174,0
2024-07-01 05:57:00,2.3811822802496896,-3.0426628470633883,0
2024-07-01 05:58:00,3.0085591261653382,-1.7290043958842241,0
2024-07-01 05:59:00,1.7631514836713604,-3.6095955359682135,0
2024-07-01 06:00:00,2.2599140512757883,-2.6514967025909191,0
2024-07-01 06:01:00,1.9637901583032824,-2.900118966504214,0
2024-07-01 06:02:00,1.9729194743642182,-3.0200279425855125,0
2024-07-01 06:03:00,2.2204159979810099,-3.10500930031343,0
2024-07-01 06:04:00,3.1144831288602854,-1.9591694661837198,0
2024-07-01 06:05:00,0.87242178946729387,-4.8312887959781783,0
2024-07-01 06:06:00,1.9936846555575638,-1.6861503449876971,0
2024-07-01 06:07:00,1.9912087007400583,-2.8078305329612059,0
2024-07-01 06:08:00,2.0407241017494226,-3.0658375885362887,0
2024-07-01 06:09:00,0.52852778966749181,-4.3946665097966182,0
2024-07-01 06:10:00,2.3221496121832663,-2.2337518759208268,0
2024-07-01 06:11:00,1.7824261446013125,-3.4266569036409602,0
2024-07-01 06:12:00,1.1018595736908245,-3.852464862506924,0
2024-07-01 06:13:00,1.4633850375539228,-3.3158728425971025,0
2024-07-01 06:14:00,1.1391024635921818,-3.8743262789262025,0
2024-07-01 06:15:00,1.2859008454038245,-3.866368394283477,0
2024-07-01 06:16:00,0.20938191150014207,-4.6077301415885694,0
2024-07-01 06:17:00,1.9248569177070849,-3.669924372726471,0
2024-07-01 06:18:00,2.7265858879658094,-2.4117890542897431,0
2024-07-01 06:19:00,3.0435199485152062,-1.5367218824221751,0
2024-07-01 06:20:00,2.0435088585512893,-2.3861753531310903,0
2024-07-01 06:21:00,1.5673596514135211,-4.2368784740164411,0
2024-07-01 06:22:00,1.251558138709377,-3.8171833753197144,0
2024-07-01 06:23:00,1.5302272920487556,-3.6683130862416884,0
2024-07-01 06:24:00,1.0664943477999649,-4.6007271855689496,0
2024-07-01 06:25:00,2.2650212312778688,-2.5908040794364737,0
2024-07-01 06:26:00,2.869188284143116,-1.9535847144482843,0
2024-07-01 06:27:00,1.8370724657893149,-2.6740261054603471,0
2024-07-01 06:28:00,1.6048571928089572,-2.782801361661658,0
2024-07-01 06:29:00,2.4045252754889304,-1.8755087619817772,0
2024-07-01 06:30:00,1.7744418829734823,-3.4181766432018414,0
2024-07-01 06:31:00,2.0929531988842642,-2.2866995077643577,0
2024-07-01 06:32:00,2.0388110627635756,-1.7963216367715129,0
2024-07-01 06:33:00,1.6093181023971448,-4.2404299495098332,0
2024-07-01 06:34:00,1.6020149090077833,-3.109945963842959,0
2024-07-01 06:35:00,1.3771352956452949,-3.3917290069634096,0
2024-07-01 06:36:00,0.45593495886930846,-4.5087344211270253,0
2024-07-01 06:37:00,1.3347677049119151,-2.7387394847473288,0
2024-07-01 06:38:00,1.7380387009622016,-3.887438353680329,0
2024-07-01 06:39:00,2.3724564100952934,-3.0662338076106823,0
2024-07-01 06:40:00,2.0834509909256389,-1.8026028444508488,0
2024-07-01 06:41:00,2.2514873385874137,-2.530232373163281,0
2024-07-01 06:42:00,2.1718459268952479,-2.7015397113134028,0
2024-07-01 06:43:00,2.7459805485233648,-2.1654049417364614,0
2024-07-01 06:44:00,0.56764829503470926,-4.6436020704709264,0
2024-07-01 06:45:00,2.0123652757075181,-3.5799037433980163,0
2024-07-01 06:46:00,2.3198821784532733,-2.9718953759027378,0
2024-07-01 06:47:00,1.4408291873765899,-3.4915246170523604,0
2024-07-01 06:48:00,0.99762847402906418,-4.2411225794621901,0
2024-07-01 06:49:00,2.2899464485377905,-2.6995808391609128,0
2024-07-01 06:50:00,0.99679010537801205,-3.110506340724025,0
2024-07-01 06:51:00,1.9971548965489314,-3.6622300978547035,0
2024-07-01 06:52:00,3.3844096250154223,-1.6438600675839086,0
2024-07-01 06:53:00,1.9255301789707708,-2.2128318940599252,0
2024-07-01 06:54:00,1.7124925542727352,-2.982169640001386,0
2024-07-01 06:55:00,0.53308377738821511,-4.8486789750964094,0
2024-07-01 06:56:00,2.1394760277315203,-3.1974853014204276,0
2024-07-01 06:57:00,2.0226865576091404,-2.697351465693957,0
